dgp,setting,linearity_degree,N,estimand_type,estimand_id,method,n_reps,n_reps_attempted,retention,mean_true,bias,abs_bias,emp_sd,variance,rmse,mae,mape,avg_post_sd,sd_ratio,cover90,cover95,len90,len95,reject05,reject10,mcse_bias,mcse_cover90,mcse_cover95,mcse_reject05,mcse_reject10,role,n_reps_expected
canonical,B1_baseline,2,200,ES,k=1,did2s,100,100.0,1.0,3.76351411484381,-0.0131486282668773,0.0131486282668773,0.2274724013268267,0.0517436933653929,0.2042796180927644,0.165116702108808,0.0438700501225619,0.2369417154173789,1.041628408700653,0.97,0.98,0.7794690567422744,0.9287944646326156,1.0,1.0,0.0227472401326826,0.0170587221092319,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,ES,k=1,twfe,100,100.0,1.0,3.7582715706824463,-0.0147589491979164,0.0147589491979164,0.2124085243429301,0.0451173812135411,0.1950931590454144,0.1616238609168199,0.0430370331364438,0.2307977562527698,1.0865748301144007,0.97,0.99,0.7592570529292603,0.904710579936166,1.0,1.0,0.021240852434293,0.0170587221092319,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,ES,k=2,did2s,100,100.0,1.0,3.76351411484381,-0.0117567300733545,0.0117567300733545,0.2509724302923335,0.0629871607668402,0.2212136831522667,0.1773949286196808,0.0471465822081775,0.2659648911768901,1.0597374813922522,0.93,1.0,0.8749468302237448,1.042563223941244,1.0,1.0,0.0250972430292333,0.0255147016443461,0.0,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,ES,k=2,twfe,100,100.0,1.0,3.7582715706824463,-0.0138271426989794,0.0138271426989794,0.2392745671446117,0.0572523184822412,0.2168247480938972,0.1776396258057448,0.0473966164889108,0.2609439607649387,1.0905628787836463,0.98,1.0,0.8584292405905843,1.0228815301650258,1.0,1.0,0.0239274567144611,0.014,0.0,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,ES,k=3,did2s,100,100.0,1.0,3.76351411484381,-0.0154908227875823,0.0154908227875823,0.2914650572753973,0.0849518796125506,0.2692860307192679,0.2244290448457998,0.0597729656848926,0.2977104225841693,1.0214274924313516,0.97,0.98,0.979380358858523,1.1670034213795175,1.0,1.0,0.0291465057275397,0.0170587221092319,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,ES,k=3,twfe,100,100.0,1.0,3.7582715706824463,-0.0180213271077907,0.0180213271077907,0.2781282742813826,0.07735533695474,0.2618651417238796,0.2201911667565048,0.0587770348922433,0.293215781183704,1.0542465772000489,0.94,0.99,0.9645940823188496,1.1493847416376743,1.0,1.0,0.0278128274281382,0.0237486841740758,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=4,did_dr,100,100.0,1.0,3.76351411484381,-0.034267194622637,0.034267194622637,0.2286643070917758,0.0522873653377619,0.2254264211291213,0.1777420885940831,0.0471813277281118,0.2331478515747869,1.0196075397163389,0.85,0.96,0.7669883525083894,0.9139227915278522,1.0,1.0,0.0228664307091775,0.0357071421427142,0.0195959179422654,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=4,doubleml,100,100.0,1.0,3.758271570682445,-0.0344021305382664,0.0344021305382664,0.281715148961989,0.0793634251546756,0.2796746075103813,0.228736925481213,0.0607310567877821,0.2874680767135468,1.0204210805586955,0.92,0.94,0.945686031709169,1.1268541630155802,1.0,1.0,0.0281715148961989,0.027129319932501,0.0237486841740758,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=4,wang,100,100.0,1.0,3.758271570682445,-0.0366440977330623,0.0366440977330623,0.2201332020620702,0.0484586266501002,0.2225950871285344,0.1719091344451724,0.0456744687111436,0.160767103399595,0.7303173800845547,0.71,0.81,0.5288768261904753,0.6301954700949679,1.0,1.0,0.022013320206207,0.0453762052181537,0.039230090491866,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=5,did_dr,100,100.0,1.0,3.76351411484381,0.0110556019790436,0.0110556019790436,0.203995880830897,0.0416143193959735,0.198778040386382,0.1562245799322147,0.0414986456058638,0.2321562015854714,1.13804357538924,0.95,0.98,0.7637261136053378,0.9100355949685338,1.0,1.0,0.0203995880830897,0.0217944947177033,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=5,doubleml,100,100.0,1.0,3.758271570682445,0.0264614653107439,0.0264614653107439,0.2449147332031497,0.05998322653997,0.2485851389047053,0.2077035019748628,0.0553410796268356,0.2868374179792052,1.17117257188967,0.96,0.98,0.9436113486255354,1.12438202618439,1.0,1.0,0.0244914733203149,0.0195959179422654,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=5,wang,100,100.0,1.0,3.758271570682445,0.0022246630590821,0.0022246630590821,0.1859115168268985,0.0345630920888781,0.1873949801990657,0.1506212551909875,0.0400155741211462,0.1620432978210951,0.8716151671871573,0.84,0.91,0.533075133188439,0.6351980603412494,1.0,1.0,0.0185911516826898,0.0366606055596467,0.0286181760425083,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=6,did_dr,100,100.0,1.0,3.76351411484381,0.0033138384699779,0.0033138384699779,0.2263659060049736,0.0512415234014525,0.2227779168802235,0.1646886801361519,0.0437427473863229,0.2413779736920261,1.0663177063719245,0.9,0.95,0.7940630510784472,0.946184277658636,1.0,1.0,0.0226365906004973,0.03,0.0217944947177033,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=6,doubleml,100,100.0,1.0,3.758271570682445,0.0187011069382401,0.0187011069382401,0.2647425646814342,0.0700886255541033,0.2652721066929802,0.2083442078749093,0.0553458793627597,0.289129408277218,1.0921153106797488,0.92,0.96,0.9511513274448298,1.1333664631292988,1.0,1.0,0.0264742564681434,0.027129319932501,0.0195959179422654,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=6,wang,100,100.0,1.0,3.758271570682445,0.0146070752358249,0.0146070752358249,0.2042772230220411,0.0417291838455967,0.2031070691496255,0.1574582586936896,0.0418103612919635,0.1671772232798879,0.8183840606735185,0.82,0.88,0.5499642488416334,0.6553226784970847,1.0,1.0,0.0204277223022041,0.0384187454245971,0.0324961536185438,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=7,did_dr,100,100.0,1.0,3.76351411484381,0.005069029186103,0.005069029186103,0.2248567998529296,0.0505605804401004,0.2249649836660233,0.1850474674039238,0.0492519745148757,0.2463510704242841,1.09559092980694,0.94,0.98,0.810423087183331,0.9656784587861243,1.0,1.0,0.0224856799852929,0.0237486841740758,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=7,doubleml,100,100.0,1.0,3.758271570682445,0.035354932705101,0.035354932705101,0.2860287037541315,0.0818124193712687,0.2854658878614824,0.2270237266040171,0.0607454016483375,0.298275519864173,1.0428167381430669,0.93,0.97,0.9812393639013288,1.169218562030128,1.0,1.0,0.0286028703754131,0.0255147016443461,0.0170587221092319,0.0,0.0,power,100.0
canonical,B1_baseline,2,200,GATT,g=4_t=7,wang,100,100.0,1.0,3.758271570682445,0.0149571324091297,0.0149571324091297,0.2028133386439508,0.0411332503319058,0.2035100380567744,0.1677657286552977,0.0446759391229359,0.168189001209193,0.8292797817625662,0.83,0.91,0.5532927027898922,0.6592887751319494,1.0,1.0,0.020281333864395,0.0375632799419859,0.0286181760425083,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ATT,ATT,synthdid,100,100.0,1.0,3.7426325148995976,-0.0232114478400087,0.0232114478400087,0.1988743191428461,0.0395509948145306,0.169248067163321,0.1355627785462839,0.036237382978249,0.2034462804950792,1.022989199268857,0.96,1.0,0.6692788565149062,0.7974947714085142,1.0,1.0,0.0198874319142846,0.0195959179422654,0.0,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ATT,ATT,twfe,100,100.0,1.0,3.7582715706824463,-0.0235876022948266,0.0235876022948266,0.2002270732604072,0.0400908808664284,0.1787838981424508,0.1467338329568168,0.0391852917938054,0.2136332853941023,1.0669550421698446,0.97,0.98,0.7027909686360965,0.837427090542815,1.0,1.0,0.0200227073260407,0.0170587221092319,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=0,did2s,100,100.0,1.0,3.7426325148995976,-0.0465927609381384,0.0465927609381384,0.2052762538549695,0.0421383403967299,0.1788406316272929,0.1416179131300818,0.0378574813182337,0.2162103452022284,1.0532652517859369,0.95,0.98,0.7112689022945328,0.8475289860478802,1.0,1.0,0.0205276253854969,0.0217944947177033,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=0,twfe,100,100.0,1.0,3.7582715706824463,-0.0477429901745952,0.0477429901745952,0.1959460164886909,0.0383948413777863,0.1793698226702179,0.1473092953979143,0.039231069309297,0.2091761580308699,1.0675193187351302,0.95,0.99,0.6881283244177016,0.8199554723299279,1.0,1.0,0.019594601648869,0.0217944947177033,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=1,did2s,100,100.0,1.0,3.7426325148995976,-0.0131486282668771,0.0131486282668771,0.226576716642363,0.0513370085244336,0.2042796180927636,0.1651167021088073,0.0441579305968798,0.2372573615927453,1.0471391990697836,0.96,0.98,0.7805074404905471,0.9300317749135268,1.0,1.0,0.0226576716642363,0.0195959179422654,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=1,twfe,100,100.0,1.0,3.7582715706824463,-0.0147589491979164,0.0147589491979164,0.2124085243429301,0.0451173812135411,0.1950931590454144,0.1616238609168199,0.0430370331364438,0.2307977562527698,1.0865748301144005,0.97,0.99,0.7592570529292603,0.9047105799361655,1.0,1.0,0.021240852434293,0.0170587221092319,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=2,did2s,100,100.0,1.0,3.7426325148995976,-0.0117567300733553,0.0117567300733553,0.2517156314412618,0.0633607591118731,0.2212136831522662,0.1773949286196805,0.0474234538694577,0.2659917215696334,1.0567151513262418,0.94,0.99,0.8750350943813956,1.04266839714901,1.0,1.0,0.0251715631441261,0.0237486841740758,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=2,twfe,100,100.0,1.0,3.7582715706824463,-0.0138271426989794,0.0138271426989794,0.2392745671446118,0.0572523184822413,0.2168247480938973,0.177639625805745,0.0473966164889108,0.2609439607649387,1.090562878783646,0.98,1.0,0.8584292405905843,1.0228815301650258,1.0,1.0,0.0239274567144611,0.014,0.0,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=3,did2s,100,100.0,1.0,3.7426325148995976,-0.0154908227875823,0.0154908227875823,0.2856192858783335,0.0815783764656492,0.2692860307192681,0.2244290448458002,0.0597830082674052,0.2976439535452632,1.0421003351715257,0.97,0.98,0.9791616951294804,1.166742867532776,1.0,1.0,0.0285619285878333,0.0170587221092319,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,ES,k=3,twfe,100,100.0,1.0,3.7582715706824463,-0.0180213271077908,0.0180213271077908,0.2781282742813827,0.07735533695474,0.2618651417238796,0.2201911667565048,0.0587770348922433,0.293215781183704,1.0542465772000482,0.94,0.99,0.9645940823188496,1.1493847416376743,1.0,1.0,0.0278128274281382,0.0237486841740758,0.0099498743710662,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=4,did_dr,100,100.0,1.0,3.7426325148995976,-0.0342671946226374,0.0342671946226374,0.2472648514850264,0.0611399067799122,0.2254264211291213,0.1777420885940833,0.0475196575050231,0.2315359244706945,0.9363883426218208,0.86,0.96,0.76168558301864,0.907604153338561,1.0,1.0,0.0247264851485026,0.0346987031457949,0.0195959179422654,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=4,doubleml,100,100.0,1.0,3.758271570682445,-0.0382226825457004,0.0382226825457004,0.2724354016579841,0.0742210480765471,0.2712014016796714,0.2157280241881051,0.0573054350503175,0.2845557260133556,1.0444888009473434,0.89,0.97,0.936105248311944,1.115437957960082,1.0,1.0,0.0272435401657984,0.031288975694324,0.0170587221092319,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=4,wang,100,100.0,1.0,3.758271570682445,-0.0367510331036462,0.0367510331036462,0.2205377097679209,0.0486368814296797,0.2229462314413317,0.17256235335646,0.0458450417327842,0.1607473251692317,0.7288881585756529,0.72,0.81,0.5288117615878231,0.6301179408559758,1.0,1.0,0.0220537709767921,0.0448998886412873,0.039230090491866,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=5,did_dr,100,100.0,1.0,3.7426325148995976,0.0110556019790425,0.0110556019790425,0.2253965252171955,0.0508035935799858,0.198778040386381,0.1562245799322141,0.0417106412726241,0.2315645209257799,1.0273650878275111,0.95,0.98,0.7617796570057059,0.907716249383551,1.0,1.0,0.0225396525217195,0.0217944947177033,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=5,doubleml,100,100.0,1.0,3.758271570682445,0.0286305140776226,0.0286305140776226,0.2410289314629962,0.0580949458021937,0.2393785854677944,0.1822192544523241,0.0485494538411073,0.284441452348806,1.180113319269619,0.96,1.0,0.9357293213234864,1.11499001342275,1.0,1.0,0.0241028931462996,0.0195959179422654,0.0,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=5,wang,100,100.0,1.0,3.758271570682445,0.001759149241148,0.001759149241148,0.1856614347905767,0.0344701683684956,0.1872812881654905,0.1505492409967568,0.0399974059407473,0.1620263286858017,0.8726978161542539,0.84,0.91,0.5330193096883108,0.6351315425526771,1.0,1.0,0.0185661434790576,0.0366606055596467,0.0286181760425083,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=6,did_dr,100,100.0,1.0,3.7426325148995976,0.0033138384699775,0.0033138384699775,0.2557103836714866,0.0653878003174188,0.2227779168802229,0.1646886801361511,0.0439728009526675,0.241218686988943,0.9433276956748026,0.91,0.94,0.7935390443370223,0.9455598852511936,1.0,1.0,0.0255710383671486,0.0286181760425083,0.0237486841740758,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=6,doubleml,100,100.0,1.0,3.758271570682445,0.0230367656031978,0.0230367656031978,0.280737007754872,0.078813267523159,0.2798206912727743,0.2137728759589327,0.056871190658013,0.292384737559512,1.0414898267164348,0.92,0.94,0.961860410227427,1.146127119532183,1.0,1.0,0.0280737007754872,0.027129319932501,0.0237486841740758,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=6,wang,100,100.0,1.0,3.758271570682445,0.0145120011898897,0.0145120011898897,0.2038045374320895,0.0415362894779079,0.2027148987446519,0.1568130889103431,0.0416392153767499,0.1671753159477704,0.8202727871231794,0.81,0.88,0.5499579742759078,0.6553152018925122,1.0,1.0,0.0203804537432089,0.039230090491866,0.0324961536185438,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=7,did_dr,100,100.0,1.0,3.7426325148995976,0.0050690291861026,0.0050690291861026,0.2505470948495613,0.062773846737555,0.224964983666023,0.1850474674039241,0.0495200900630592,0.2452531151655857,0.9788703210182728,0.93,0.97,0.8068111349851489,0.9613745532248044,1.0,1.0,0.0250547094849561,0.0255147016443461,0.0170587221092319,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=7,doubleml,100,100.0,1.0,3.758271570682445,0.025045553489689,0.025045553489689,0.2747930551011745,0.0755112231318371,0.2726967470346054,0.2228316442157913,0.0594417901172162,0.2974592260270584,1.082484511544655,0.94,0.98,0.9785539955350232,1.166018748961795,1.0,1.0,0.0274793055101174,0.0237486841740758,0.014,0.0,0.0,power,100.0
canonical,B1_baseline,3,200,GATT,g=4_t=7,wang,100,100.0,1.0,3.758271570682445,0.0146035807589534,0.0146035807589534,0.2025455838305443,0.041024713529256,0.2032157119918177,0.1678515363374671,0.044698999643133,0.1681832549369036,0.8303476765882525,0.83,0.91,0.5532737992319711,0.6592662501583066,1.0,1.0,0.0202545583830544,0.0375632799419859,0.0286181760425083,0.0,0.0,power,100.0
canonical,B1_null,1,200,ATT,ATT,synthdid,100,100.0,0.5,0.0,-0.0232114478400086,0.0232114478400086,0.1684934339987693,0.0283900373006976,0.1692480671633212,0.1355627785462837,,0.172949270806721,1.0264451658572304,0.88,0.96,0.5689525997670366,0.6779486892148483,0.04,0.12,0.0168493433998769,0.0324961536185438,0.0195959179422654,0.0195959179422654,0.0324961536185438,size,200.0
canonical,B1_null,1,200,ATT,ATT,twfe,200,200.0,1.0,0.0,-0.0216028148421734,0.0216028148421734,0.1931199365152625,0.037295309879659,0.1938440479853997,0.1588709957202159,,0.1950940454952347,1.0102221915333751,0.93,0.955,0.6418022966589447,0.7647546055377578,0.045,0.07,0.0136556416692257,0.0180416185526687,0.014658615214269,0.014658615214269,0.0180416185526687,size,200.0
canonical,B1_null,1,200,ES,k=0,did2s,100,100.0,0.5,0.0,-0.0465927609381392,0.0465927609381392,0.1735345165474119,0.0301142284333439,0.178840631627293,0.1416179131300816,,0.1881129175863851,1.0840086533158966,0.94,0.97,0.6188365698872719,0.7373890928085634,0.03,0.06,0.0173534516547411,0.0237486841740758,0.0170587221092319,0.0170587221092319,0.0237486841740758,size,200.0
canonical,B1_null,1,200,ES,k=0,twfe,200,200.0,1.0,0.0,-0.0219569291901708,0.0219569291901708,0.1858972643167934,0.0345577928804677,0.1867273698618593,0.1530845691515757,,0.1893082566885559,1.01834880348723,0.905,0.97,0.622768745252063,0.7420747301712669,0.03,0.095,0.0131449216202432,0.0207334271166153,0.0120623380818148,0.0120623380818148,0.0207334271166153,size,200.0
canonical,B1_null,1,200,ES,k=1,did2s,100,100.0,0.5,0.0,-0.013148628266877,0.013148628266877,0.204883006632795,0.0419770464068939,0.204279618092764,0.1651167021088074,,0.2123255797597903,1.036325965971079,0.94,0.98,0.6984891583404204,0.8323009852166355,0.02,0.06,0.0204883006632795,0.0237486841740758,0.014,0.014,0.0237486841740758,size,200.0
canonical,B1_null,1,200,ES,k=1,twfe,200,200.0,1.0,0.0,-0.0147578404323869,0.0147578404323869,0.2186314459906654,0.0477997091759692,0.2185829464627037,0.1799752085849247,,0.2152338895296754,0.9844598911853925,0.915,0.95,0.7080564876715184,0.8437013434612731,0.05,0.085,0.0154595778040619,0.019719913792915,0.0154110350074224,0.0154110350074224,0.019719913792915,size,200.0
canonical,B1_null,1,200,ES,k=2,did2s,100,100.0,0.5,0.0,-0.0117567300733555,0.0117567300733555,0.2220139064526302,0.0492901746583572,0.2212136831522666,0.177394928619681,,0.2431055987052531,1.095001671695386,0.92,0.96,0.799746432905461,0.9529564433214855,0.04,0.08,0.022201390645263,0.027129319932501,0.0195959179422654,0.0195959179422654,0.027129319932501,size,200.0
canonical,B1_null,1,200,ES,k=2,twfe,200,200.0,1.0,0.0,-0.0238789959326387,0.0238789959326387,0.2311391198897062,0.0534252927433879,0.2317938151168448,0.190030519474129,,0.2458486536606023,1.0636393085597762,0.94,0.975,0.8087700993095561,0.963709013644884,0.025,0.06,0.0163440039071501,0.0167928556237466,0.0110397010829098,0.0110397010829098,0.0167928556237466,size,200.0
canonical,B1_null,1,200,ES,k=3,did2s,100,100.0,0.5,0.0,-0.0154908227875827,0.0154908227875827,0.2701944693411162,0.0730050512625273,0.2692860307192677,0.2244290448457998,,0.2777972889244154,1.0281383242293567,0.94,0.98,0.913871963752961,1.088945371178906,0.02,0.06,0.0270194469341116,0.0237486841740758,0.014,0.014,0.0237486841740758,size,200.0
canonical,B1_null,1,200,ES,k=3,twfe,200,200.0,1.0,0.0,-0.0258174938134973,0.0258174938134973,0.2774985465087288,0.0770054433144571,0.278005322043832,0.2309052433272256,,0.279903661447061,1.0086671262555842,0.91,0.97,0.9208011054563906,1.0972021911542642,0.03,0.09,0.0196221104005732,0.020236106344848,0.0120623380818148,0.0120623380818148,0.020236106344848,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=4,did_dr,100,100.0,0.5,0.0,-0.0310343340389279,0.0310343340389279,0.2203192143149234,0.0485405561963451,0.2214007238552338,0.1731917864999255,,0.2046646921750683,0.9289461784414382,0.84,0.93,0.67328707516586,0.8022708574684317,0.07,0.16,0.0220319214314923,0.0366606055596467,0.0255147016443461,0.0255147016443461,0.0366606055596467,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=4,doubleml,100,100.0,0.5,0.0,-0.0313093533525628,0.0313093533525628,0.2822597611152521,0.0796705727448391,0.2825847529941174,0.2278223231241016,,0.2775662111655426,0.9833715229859032,0.89,0.95,0.9131117854009748,1.0880395630017232,0.05,0.11,0.0282259761115252,0.031288975694324,0.0217944947177033,0.0217944947177033,0.031288975694324,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=4,wang,100,100.0,0.5,0.0,-0.0331486725676197,0.0331486725676197,0.2116384582841569,0.0447908370248948,0.2131707370809632,0.1667340460976497,,0.1440344799985738,0.6805685562365302,0.72,0.75,0.4738313811271485,0.5646047911118497,0.25,0.28,0.0211638458284156,0.0448998886412873,0.0433012701892219,0.0433012701892219,0.0448998886412873,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=5,did_dr,100,100.0,0.5,0.0,0.007665552538025,0.007665552538025,0.1921473477075329,0.0369206032310395,0.1913378109377297,0.1535607136518322,,0.2018239026260805,1.0503600754004483,0.92,0.96,0.6639417070602383,0.7911351669732467,0.04,0.08,0.0192147347707533,0.027129319932501,0.0195959179422654,0.0195959179422654,0.027129319932501,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=5,doubleml,100,100.0,0.5,0.0,0.0195277860767636,0.0195277860767636,0.2433045292707904,0.0591970939636809,0.2428712775383371,0.1956894994254734,,0.2710044511352658,1.113848771938175,0.97,0.99,0.8915255109352929,1.06231793612976,0.01,0.03,0.024330452927079,0.0170587221092319,0.0099498743710662,0.0099498743710662,0.0170587221092319,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=5,wang,100,100.0,0.5,0.0,0.0055969827729958,0.0055969827729958,0.1805455175096667,0.0325966838928333,0.1797276919956027,0.1448167162525674,,0.144345776824694,0.7994979815378995,0.82,0.86,0.4748554567864106,0.5658250522568694,0.14,0.18,0.0180545517509666,0.0384187454245971,0.0346987031457949,0.0346987031457949,0.038418745424597,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=6,did_dr,100,100.0,0.5,0.0,0.0112933210241301,0.0112933210241301,0.2079369652231832,0.0432377815062273,0.2072026611579085,0.1578643501415625,,0.2061265703211933,0.991293539847296,0.89,0.93,0.6780962273981923,0.808001314546015,0.07,0.11,0.0207936965223183,0.031288975694324,0.0255147016443461,0.0255147016443461,0.031288975694324,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=6,doubleml,100,100.0,0.5,0.0,0.0555028636646934,0.0555028636646934,0.2612536086370782,0.0682534480258956,0.265803463898833,0.2085916605516631,,0.2797544408686102,1.0708156045309694,0.91,0.93,0.9203104221609943,1.0966172658852098,0.07,0.09,0.0261253608637078,0.0286181760425083,0.0255147016443461,0.0255147016443461,0.0286181760425083,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=6,wang,100,100.0,0.5,0.0,0.0157319726271585,0.0157319726271585,0.1986327388882134,0.0394549649582331,0.1982622260325767,0.1517917402355573,,0.1482420057804196,0.746312046091492,0.81,0.85,0.487672912351893,0.581097989234829,0.15,0.19,0.0198632738888213,0.039230090491866,0.0357071421427142,0.0357071421427142,0.039230090491866,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=7,did_dr,100,100.0,0.5,0.0,0.013971670556759,0.013971670556759,0.2035763842986043,0.041443344244093,0.2030372339739652,0.1722051527798811,,0.2049084873174055,1.0065435046574327,0.93,0.95,0.6740890899959677,0.8032265168731431,0.05,0.07,0.0203576384298604,0.0255147016443461,0.0217944947177033,0.0217944947177033,0.0255147016443461,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=7,doubleml,100,100.0,0.5,0.0,0.0127775329269985,0.0127775329269985,0.2531714845746716,0.0640958006017432,0.2522263030364325,0.2097650187089524,,0.2797801269843569,1.1051012615199844,0.93,0.98,0.9203949219814548,1.096717953609536,0.02,0.07,0.0253171484574671,0.0255147016443461,0.014,0.014,0.0255147016443461,size,200.0
canonical,B1_null,1,200,GATT,g=4_t=7,wang,100,100.0,0.5,0.0,0.0162743716631382,0.0162743716631382,0.1979234155934011,0.0391736784401581,0.1976026235372054,0.16453742478985,,0.1483150268398126,0.749355635335739,0.79,0.89,0.4879131303151464,0.581384226530133,0.11,0.21,0.0197923415593401,0.0407308237088326,0.031288975694324,0.031288975694324,0.0407308237088326,size,200.0
canonical,B1_null,2,200,ATT,ATT,synthdid,100,100.0,0.5,0.0,-0.0232114478400086,0.0232114478400086,0.1684934339987692,0.0283900373006976,0.1692480671633211,0.1355627785462837,,0.1729492708067209,1.0264451658572302,0.88,0.96,0.5689525997670366,0.6779486892148483,0.04,0.12,0.0168493433998769,0.0324961536185438,0.0195959179422654,0.0195959179422654,0.0324961536185438,size,200.0
canonical,B1_null,2,200,ATT,ATT,twfe,200,200.0,1.0,0.0,-0.0216028148421734,0.0216028148421734,0.1931199365152625,0.037295309879659,0.1938440479853997,0.1588709957202159,,0.1950940454952347,1.0102221915333751,0.93,0.955,0.6418022966589447,0.7647546055377578,0.045,0.07,0.0136556416692257,0.0180416185526687,0.014658615214269,0.014658615214269,0.0180416185526687,size,200.0
canonical,B1_null,2,200,ES,k=0,did2s,100,100.0,0.5,0.0,-0.0465927609381392,0.0465927609381392,0.1735345165474119,0.0301142284333439,0.178840631627293,0.1416179131300816,,0.1881129175863851,1.0840086533158966,0.94,0.97,0.6188365698872719,0.7373890928085634,0.03,0.06,0.0173534516547411,0.0237486841740758,0.0170587221092319,0.0170587221092319,0.0237486841740758,size,200.0
canonical,B1_null,2,200,ES,k=0,twfe,200,200.0,1.0,0.0,-0.0219569291901708,0.0219569291901708,0.1858972643167934,0.0345577928804677,0.1867273698618593,0.1530845691515757,,0.1893082566885559,1.01834880348723,0.905,0.97,0.622768745252063,0.7420747301712669,0.03,0.095,0.0131449216202432,0.0207334271166153,0.0120623380818148,0.0120623380818148,0.0207334271166153,size,200.0
canonical,B1_null,2,200,ES,k=1,did2s,100,100.0,0.5,0.0,-0.013148628266877,0.013148628266877,0.204883006632795,0.0419770464068939,0.204279618092764,0.1651167021088074,,0.2123255797597903,1.036325965971079,0.94,0.98,0.6984891583404204,0.8323009852166355,0.02,0.06,0.0204883006632795,0.0237486841740758,0.014,0.014,0.0237486841740758,size,200.0
canonical,B1_null,2,200,ES,k=1,twfe,200,200.0,1.0,0.0,-0.0147578404323869,0.0147578404323869,0.2186314459906654,0.0477997091759692,0.2185829464627037,0.1799752085849247,,0.2152338895296754,0.9844598911853925,0.915,0.95,0.7080564876715184,0.8437013434612731,0.05,0.085,0.0154595778040619,0.019719913792915,0.0154110350074224,0.0154110350074224,0.019719913792915,size,200.0
canonical,B1_null,2,200,ES,k=2,did2s,100,100.0,0.5,0.0,-0.0117567300733555,0.0117567300733555,0.2220139064526302,0.0492901746583572,0.2212136831522666,0.177394928619681,,0.2431055987052531,1.095001671695386,0.92,0.96,0.799746432905461,0.9529564433214855,0.04,0.08,0.022201390645263,0.027129319932501,0.0195959179422654,0.0195959179422654,0.027129319932501,size,200.0
